customer_id,recency,frequency,monetary,avg_order_val,n_items,tenure_days,return_rate,satisfaction_flag,dependency_score,promo_orders,n_orders,value_tier,loyal_defA,loyal_defB,R_score,F_score,M_score,RFM_score,RFM_total,segment
16720,26,1,155.24,155.24,25,26,0.0,0,1.0,1.0,1,Low,0,0,4,2,1,421,7,New Customers
16721,262,1,292.47,292.47,37,262,0.0,0,0.0,0.0,1,Low,0,0,1,2,2,122,5,Need Attention
16722,17,13,4730.81,363.9084615384615,96,368,0.0023937761819265123,1,0.2308,3.0,13,High,1,1,4,5,5,455,14,Champions
16723,91,2,589.15,294.575,37,108,0.0,1,0.0,0.0,2,Mid,0,0,2,3,3,233,8,Loyal Customers
16725,302,6,779.57,129.92833333333334,109,371,0.003401360544206118,1,0.3333,2.0,6,Mid,0,0,1,5,3,153,9,At Risk
16726,26,5,1382.02,276.404,121,361,0.0,1,0.4,2.0,5,High,1,1,4,4,4,444,12,Champions
16727,364,1,272.82,272.82,41,364,0.0,0,1.0,1.0,1,Low,0,0,1,2,2,122,5,Need Attention
16728,46,4,1054.67,263.6675,218,264,0.0,1,0.0,0.0,4,Mid,0,1,3,4,4,344,11,Loyal Customers
16729,38,21,7236.6,344.6,233,241,0.002072180970471063,1,0.0476,1.0,21,High,1,1,3,5,5,355,13,Loyal Customers
16730,52,3,743.11,247.70333333333335,75,319,0.08807339449533204,0,0.0,0.0,3,Mid,0,1,3,4,3,343,10,Loyal Customers
16732,32,1,603.75,603.75,28,32,0.0,0,1.0,1.0,1,Mid,0,0,4,2,3,423,9,Potential Loyalists
16734,52,3,650.51,216.83666666666667,44,114,0.0,1,0.0,0.0,3,Mid,0,1,3,4,3,343,10,Loyal Customers
16735,79,5,2300.56,460.11199999999997,88,334,0.011934673366826675,0,0.0,0.0,5,High,1,1,2,4,5,245,11,Loyal Customers
16737,53,1,417.59999999999997,417.59999999999997,1,53,0.0,0,0.0,0.0,1,Mid,0,0,3,2,2,322,7,Promising
16738,298,1,3.75,3.75,1,298,0.0,0,0.0,0.0,1,Low,0,0,1,2,1,121,4,Lost
16739,177,1,323.0,323.0,13,177,0.017142857142759184,0,0.0,0.0,1,Low,0,0,2,2,2,222,6,Need Attention
16743,29,7,2238.09,319.7271428571429,89,359,0.017754318618033706,0,0.2857,2.0,7,High,1,1,4,5,5,455,14,Champions
16744,11,7,1304.76,186.39428571428567,198,173,0.0,1,0.2857,2.0,7,High,1,1,5,5,4,554,14,Champions
16745,87,17,7194.3,423.1941176470588,148,312,0.0011864155420434248,1,0.0,0.0,17,High,1,1,2,5,5,255,12,Loyal Customers
16746,5,18,6697.66,372.09222222222223,234,359,0.000642673521850762,1,0.2778,5.0,18,High,1,1,5,5,5,555,15,Champions
16747,38,2,836.06,418.03,34,68,0.0101867572156024,0,0.5,1.0,2,Mid,0,1,3,3,3,333,9,Loyal Customers
16748,18,5,1515.9,303.18,42,334,0.0,1,0.4,2.0,5,High,1,1,4,4,4,444,12,Champions
16750,45,5,623.93,124.78599999999999,74,232,0.0,1,0.0,0.0,5,Mid,0,1,3,4,3,343,10,Loyal Customers
16751,31,1,1764.72,1764.72,24,31,0.0,0,1.0,1.0,1,High,0,0,4,2,4,424,10,Potential Loyalists
16752,373,1,207.5,207.5,9,373,0.0,0,1.0,1.0,1,Low,0,0,1,2,1,121,4,Lost
16753,58,1,223.92000000000002,223.92000000000002,34,58,0.0,0,0.0,0.0,1,Low,0,0,3,2,1,321,6,Lost
16754,372,1,2002.4,2002.4,2,372,0.0,0,1.0,1.0,1,High,0,0,1,2,4,124,7,Need Attention
16755,114,3,1496.83,498.9433333333333,133,316,0.0056074766355087785,0,0.0,0.0,3,High,1,0,2,4,4,244,10,Loyal Customers
16756,215,1,239.4,239.4,13,215,0.0,0,0.0,0.0,1,Low,0,0,1,2,1,121,4,Lost
16757,319,1,106.83000000000001,106.83000000000001,7,319,0.0,0,0.0,0.0,1,Low,0,0,1,2,1,121,4,Lost
16758,65,1,369.34000000000003,369.34000000000003,22,65,0.0,0,0.0,0.0,1,Low,0,0,3,2,2,322,7,Promising
16759,8,3,789.79,263.2633333333333,40,31,0.0016393442622923944,1,1.0,3.0,3,Mid,0,1,5,4,3,543,12,Champions
16761,97,1,316.62,316.62,13,97,0.0,0,0.0,0.0,1,Low,0,0,2,2,2,222,6,Need Attention
16762,20,3,1501.38,500.46000000000004,51,144,0.0,1,0.3333,1.0,3,High,1,1,4,4,4,444,12,Champions
16763,199,1,611.85,611.85,23,199,0.0031249999999902345,0,0.0,0.0,1,Mid,0,0,1,2,3,123,6,Need Attention
16764,4,13,2799.25,215.32692307692307,209,143,0.009441384736420581,0,0.3846,5.0,13,High,1,1,5,5,5,555,15,Champions
16765,294,1,34.0,34.0,1,294,0.0,0,0.0,0.0,1,Low,0,0,1,2,1,121,4,Lost
16766,273,2,1145.6,572.8,17,273,0.0,1,0.0,0.0,2,High,1,0,1,3,4,134,8,At Risk
16767,31,11,5580.6,507.32727272727277,148,316,0.0,1,0.3636,4.0,11,High,1,1,4,5,5,455,14,Champions
16768,48,3,478.09000000000003,159.36333333333334,47,272,0.024875621890423506,0,0.0,0.0,3,Mid,0,1,3,4,2,342,9,Promising
16769,260,1,380.39,380.39,33,260,0.0,0,0.0,0.0,1,Low,0,0,1,2,2,122,5,Need Attention
16770,58,5,770.1,154.02,116,372,0.025210084033560485,0,0.4,2.0,5,Mid,0,1,3,4,3,343,10,Loyal Customers
16771,33,5,2234.81,446.9620000000001,199,338,0.0,1,0.2,1.0,5,High,1,1,4,4,5,445,13,Champions
16773,57,1,171.59,171.59,23,57,0.0,0,0.0,0.0,1,Low,0,0,3,2,1,321,6,Lost
16774,68,4,661.52,165.38,36,179,0.01226993865026911,0,0.0,0.0,4,Mid,0,1,3,4,3,343,10,Loyal Customers
16775,10,11,1695.66,154.15090909090907,84,367,0.0,1,0.1818,2.0,11,High,1,1,5,5,4,554,14,Champions
16776,60,1,388.28,388.28,61,60,0.0,0,0.0,0.0,1,Mid,0,0,3,2,2,322,7,Promising
16777,80,2,226.35,113.175,45,257,0.0,1,0.0,0.0,2,Low,0,1,2,3,1,231,6,Lost
16778,74,2,245.94,122.97,16,274,0.0,1,0.0,0.0,2,Low,0,1,2,3,1,231,6,Lost
16779,2,22,10629.720000000001,483.169090909091,161,367,0.016438862209084512,0,0.3636,8.0,22,High,1,1,5,5,5,555,15,Champions
16780,100,2,425.19,212.595,51,259,0.0,1,0.0,0.0,2,Mid,0,0,2,3,2,232,7,Need Attention
16781,372,1,311.25,311.25,17,372,0.017391304347674857,0,1.0,1.0,1,Low,0,0,1,2,2,122,5,Need Attention
16782,10,13,2279.9,175.37692307692308,103,366,0.012482662968082548,0,0.3846,5.0,13,High,1,1,5,5,5,555,15,Champions
16784,20,1,107.6,107.6,3,20,0.0,0,1.0,1.0,1,Low,0,0,4,2,1,421,7,New Customers
16788,123,2,595.83,297.91499999999996,137,254,0.0,1,0.0,0.0,2,Mid,0,0,2,3,3,233,8,Loyal Customers
16789,8,1,80.8,80.8,5,8,0.0,0,1.0,1.0,1,Low,0,0,5,2,1,521,8,New Customers
16790,4,6,1545.6200000000001,257.60333333333335,88,38,0.006637168141585578,0,1.0,6.0,6,High,0,1,5,5,4,554,14,Champions
16791,29,7,1709.03,244.14714285714285,217,332,0.005221932114875689,0,0.1429,1.0,7,High,1,1,4,5,4,454,13,Champions
16792,282,2,110.38000000000001,55.190000000000005,11,282,0.0,1,0.0,0.0,2,Low,0,0,1,3,1,131,5,Lost
16793,57,1,243.84,243.84,16,57,0.0,0,0.0,0.0,1,Low,0,0,3,2,1,321,6,Lost
16794,1,10,1220.69,122.069,141,180,0.0042553191489316435,1,0.4,4.0,10,High,1,1,5,5,4,554,14,Champions
16795,365,1,414.88,414.88,64,365,0.0,0,1.0,1.0,1,Mid,0,0,1,2,2,122,5,Need Attention
16796,89,1,305.62,305.62,18,89,0.0,0,0.0,0.0,1,Low,0,0,2,2,2,222,6,Need Attention
16800,11,1,1201.49,1201.49,148,11,0.0,0,1.0,1.0,1,High,0,0,5,2,4,524,11,Potential Loyalists
16801,163,4,1619.73,404.9325,72,273,0.27153284671493205,0,0.0,0.0,4,High,1,0,2,4,4,244,10,Loyal Customers
16803,65,1,332.3,332.3,24,65,0.0,0,0.0,0.0,1,Low,0,0,3,2,2,322,7,Promising
16804,23,3,536.99,178.99666666666667,59,270,0.0,1,0.6667,2.0,3,Mid,0,1,4,4,3,443,11,Champions
16805,174,2,460.59,230.29500000000002,94,360,0.0,1,0.5,1.0,2,Mid,0,0,2,3,2,232,7,Need Attention
16806,103,4,775.54,193.885,67,239,0.0,1,0.0,0.0,4,Mid,0,0,2,4,3,243,9,Loyal Customers
16807,143,3,1121.59,373.8633333333334,57,271,0.0,1,0.0,0.0,3,Mid,0,0,2,4,4,244,10,Loyal Customers
16808,99,2,288.42,144.21,21,274,0.0,1,0.0,0.0,2,Low,0,0,2,3,2,232,7,Need Attention
16809,23,5,914.69,182.93800000000002,79,262,0.0015313935681446687,1,0.2,1.0,5,Mid,0,1,4,4,3,443,11,Champions
16810,192,1,309.54,309.54,15,192,0.017241379310196193,0,0.0,0.0,1,Low,0,0,1,2,2,122,5,Need Attention
16811,5,2,547.07,273.53499999999997,26,17,0.0,1,1.0,2.0,2,Mid,0,1,5,3,3,533,11,Loyal Customers
16812,361,1,479.35,479.35,15,361,0.0,0,1.0,1.0,1,Mid,0,0,1,2,2,122,5,Need Attention
16813,8,10,1692.98,169.298,248,204,0.0,1,0.1,1.0,10,High,1,1,5,5,4,554,14,Champions
16814,14,21,6499.2,309.48571428571427,121,370,0.0003617945007234581,1,0.1429,3.0,21,High,1,1,5,5,5,555,15,Champions
16816,103,4,417.06,104.265,28,358,0.0,1,0.25,1.0,4,Mid,0,0,2,4,2,242,8,Need Attention
16817,3,9,1604.75,178.30555555555554,73,368,0.06802721088427661,0,0.4444,4.0,9,High,1,1,5,5,4,554,14,Champions
16818,11,11,3349.57,304.50636363636363,172,206,0.0009233610341639319,1,0.0909,1.0,11,High,1,1,5,5,5,555,15,Champions
16820,96,1,497.61,497.61,26,96,0.0,0,0.0,0.0,1,Mid,0,0,2,2,3,223,7,Need Attention
16823,227,1,358.38,358.38,34,227,0.0,0,0.0,0.0,1,Low,0,0,1,2,2,122,5,Need Attention
16824,16,2,460.64,230.32,23,164,0.0,1,0.5,1.0,2,Mid,0,1,4,3,2,432,9,Promising
16825,39,2,775.1800000000001,387.59000000000003,27,186,0.0,1,0.5,1.0,2,Mid,0,1,3,3,3,333,9,Loyal Customers
16826,51,1,341.7,341.7,22,51,0.0,0,0.0,0.0,1,Low,0,0,3,2,2,322,7,Promising
16828,112,1,113.5,113.5,7,112,0.0,0,0.0,0.0,1,Low,0,0,2,2,1,221,5,Lost
16829,157,1,197.22,197.22,11,157,0.0,0,0.0,0.0,1,Low,0,0,2,2,1,221,5,Lost
16830,39,1,325.91,325.91,23,39,0.0,0,1.0,1.0,1,Low,0,0,3,2,2,322,7,Promising
16832,184,3,199.15,66.38333333333334,11,217,0.0,1,0.0,0.0,3,Low,0,0,1,4,1,141,6,Lost
16833,1,4,1106.53,276.6325,46,334,0.0,1,0.25,1.0,4,Mid,0,1,5,4,4,544,13,Champions
16834,228,1,413.46,413.46,24,228,0.0,0,0.0,0.0,1,Mid,0,0,1,2,2,122,5,Need Attention
16835,128,2,180.85,90.425,10,373,0.0,1,0.5,1.0,2,Low,0,0,2,3,1,231,6,Lost
16836,40,2,251.87,125.935,11,117,0.0,1,0.0,0.0,2,Low,0,1,3,3,2,332,8,Promising
16837,31,11,3170.98,288.2709090909091,123,246,0.0006393861892579032,1,0.0909,1.0,11,High,1,1,4,5,5,455,14,Champions
16838,197,2,588.85,294.425,24,288,0.005376344085992601,0,0.0,0.0,2,Mid,0,0,1,3,3,133,7,At Risk
16839,9,34,16594.35,488.06911764705876,114,370,0.053170165629280175,0,0.2353,8.0,34,High,1,1,5,5,5,555,15,Champions
16841,37,6,1869.82,311.63666666666666,101,288,0.007060900264780644,0,0.1667,1.0,6,High,1,1,3,5,4,354,12,Loyal Customers
16842,101,3,1264.19,421.3966666666667,45,302,0.0014409221901996528,1,0.0,0.0,3,High,1,0,2,4,4,244,10,Loyal Customers
16843,43,16,10196.57,637.285625,226,327,0.0004919323101140799,1,0.0,0.0,16,High,1,1,3,5,5,355,13,Loyal Customers
16846,50,1,214.32,214.32,11,50,0.0,0,0.0,0.0,1,Low,0,0,3,2,1,321,6,Lost
16847,43,1,193.44,193.44,12,43,0.0,0,0.0,0.0,1,Low,0,0,3,2,1,321,6,Lost
16848,53,1,281.42,281.42,14,53,0.0,0,0.0,0.0,1,Low,0,0,3,2,2,322,7,Promising
16849,187,1,124.57,124.57,8,187,0.0,0,0.0,0.0,1,Low,0,0,1,2,1,121,4,Lost
16850,334,1,332.41,332.41,19,334,0.0,0,0.0,0.0,1,Low,0,0,1,2,2,122,5,Need Attention
16851,4,3,342.45,114.15000000000002,17,52,0.0,1,0.3333,1.0,3,Low,0,1,5,4,2,542,11,Champions
16852,10,2,144.91000000000003,72.455,9,176,0.0,1,0.5,1.0,2,Low,0,1,5,3,1,531,9,Lost
16855,24,2,328.4,164.2,19,43,0.0,1,0.5,1.0,2,Low,0,1,4,3,2,432,9,Promising
16856,15,1,35.400000000000006,35.400000000000006,2,15,0.0,0,1.0,1.0,1,Low,0,0,4,2,1,421,7,New Customers
16858,369,1,375.69000000000005,375.69000000000005,9,369,0.08080808080726457,0,1.0,1.0,1,Low,0,0,1,2,2,122,5,Need Attention
16859,145,2,747.81,373.905,50,261,0.1713426853705698,0,0.0,0.0,2,Mid,0,0,2,3,3,233,8,Loyal Customers
16861,60,2,173.76,86.88,6,158,0.041095890410677426,0,0.0,0.0,2,Low,0,1,3,3,1,331,7,Lost
16863,31,2,502.8,251.4,25,367,0.0399061032862913,0,1.0,2.0,2,Mid,0,1,4,3,3,433,10,Loyal Customers
16866,141,3,207.73999999999998,69.24666666666666,10,162,0.0,1,0.0,0.0,3,Low,0,0,2,4,1,241,7,Lost
16869,23,4,825.42,206.35500000000002,113,175,0.006791171477068266,0,0.25,1.0,4,Mid,0,1,4,4,3,443,11,Champions
16871,22,6,2812.34,468.72333333333336,131,271,0.002388535031845232,1,0.1667,1.0,6,High,1,1,4,5,5,455,14,Champions
16872,77,3,680.02,226.67333333333332,5,184,0.0,1,0.0,0.0,3,Mid,0,1,2,4,3,243,9,Loyal Customers
16873,5,6,7123.62,1187.27,179,364,0.003891050583656578,1,0.3333,2.0,6,High,1,1,5,5,5,555,15,Champions
16875,67,5,2095.53,419.10600000000005,93,340,0.022851919561222258,0,0.0,0.0,5,High,1,1,3,4,5,345,12,Loyal Customers
16877,12,6,853.72,142.28666666666666,111,208,0.0,1,0.5,3.0,6,Mid,0,1,5,5,3,553,13,Champions
16878,84,1,13.3,13.3,3,84,0.49999999997916666,0,0.0,0.0,1,Low,0,0,2,2,1,221,5,Lost
16880,31,7,1519.08,217.01142857142855,121,189,0.0,1,0.1429,1.0,7,High,1,1,4,5,4,454,13,Champions
16881,67,1,432.0,432.0,1,67,0.0,0,0.0,0.0,1,Mid,0,0,3,2,2,322,7,Promising
16882,67,3,705.12,235.04,39,317,0.0,1,0.0,0.0,3,Mid,0,1,3,4,3,343,10,Loyal Customers
16883,187,2,276.73,138.365,33,372,0.0,1,0.5,1.0,2,Low,0,0,1,3,2,132,6,Need Attention
16884,38,2,429.84000000000003,214.92000000000002,26,38,0.0,1,1.0,2.0,2,Mid,0,1,3,3,2,332,8,Promising
16885,15,3,471.51,157.17,82,357,0.0,1,0.6667,2.0,3,Mid,0,1,4,4,2,442,10,Champions
16887,35,1,194.88,194.88,35,35,0.0,0,1.0,1.0,1,Low,0,0,3,2,1,321,6,Lost
16889,195,3,1578.67,526.2233333333332,112,337,0.0,1,0.0,0.0,3,High,1,0,1,4,4,144,9,At Risk
16891,2,5,809.7,161.94,166,372,0.0,1,0.6,3.0,5,Mid,0,1,5,4,3,543,12,Champions
16892,1,5,525.54,105.10799999999999,87,184,0.0164609053497265,0,0.8,4.0,5,Mid,0,1,5,4,3,543,12,Champions
16893,367,1,145.93,145.93,44,367,0.0,0,1.0,1.0,1,Low,0,0,1,2,1,121,4,Lost
16895,65,1,219.14,219.14,57,65,0.0,0,0.0,0.0,1,Low,0,0,3,2,1,321,6,Lost
16897,299,2,289.78,144.89,37,314,0.17045454545260846,0,0.0,0.0,2,Low,0,0,1,3,2,132,6,Need Attention
16898,26,3,508.81,169.60333333333332,150,369,0.0730088495573606,0,0.6667,2.0,3,Mid,0,1,4,4,3,443,11,Champions
16899,8,6,1281.56,213.59333333333333,80,360,0.0,1,0.5,3.0,6,High,0,1,5,5,4,554,14,Champions
16900,17,3,882.16,294.05333333333334,77,63,0.11489361702115437,0,0.6667,2.0,3,Mid,0,1,4,4,3,443,11,Champions
16902,116,1,1706.88,1706.88,43,116,0.0,0,0.0,0.0,1,High,1,0,2,2,4,224,8,Need Attention
16903,29,1,373.24,373.24,50,29,0.0,0,1.0,1.0,1,Low,0,0,4,2,2,422,8,New Customers
16904,4,15,3735.4700000000003,249.03133333333335,385,367,0.0,1,0.2667,4.0,15,High,1,1,5,5,5,555,15,Champions
16905,5,7,3102.43,443.2042857142857,117,372,0.0007097232079483962,1,0.5714,4.0,7,High,0,1,5,5,5,555,15,Champions
16906,82,4,579.77,144.9425,74,249,0.0,1,0.0,0.0,4,Mid,0,1,2,4,3,243,9,Loyal Customers
16907,29,5,981.65,196.32999999999998,89,365,0.0,1,0.4,2.0,5,Mid,0,1,4,4,4,444,12,Champions
16909,72,1,379.14,379.14,18,72,0.004566210045651675,0,0.0,0.0,1,Low,0,0,3,2,2,322,7,Promising
16910,4,8,1510.06,188.7575,318,91,0.0,1,0.25,2.0,8,High,1,1,5,5,4,554,14,Champions
16912,29,11,2575.38,234.12545454545455,88,323,0.01342281879193344,0,0.0909,1.0,11,High,1,1,4,5,5,455,14,Champions
16913,290,1,113.44,113.44,8,290,0.0,0,0.0,0.0,1,Low,0,0,1,2,1,121,4,Lost
16914,36,1,208.46,208.46,25,36,0.0,0,1.0,1.0,1,Low,0,0,3,2,1,321,6,Lost
16915,9,6,621.6800000000001,103.61333333333334,46,284,0.0,1,0.1667,1.0,6,Mid,0,1,5,5,3,553,13,Champions
16916,24,2,576.26,288.13,129,372,0.0,1,1.0,2.0,2,Mid,0,1,4,3,3,433,10,Loyal Customers
16917,277,1,391.52,391.52,9,277,0.0,0,0.0,0.0,1,Mid,0,0,1,2,2,122,5,Need Attention
16918,50,6,1068.82,178.13666666666666,97,317,0.017711171662101212,0,0.0,0.0,6,Mid,0,1,3,5,4,354,12,Loyal Customers
16919,156,11,2596.45,236.04090909090908,141,368,0.0,1,0.1818,2.0,11,High,1,0,2,5,5,255,12,Loyal Customers
16921,61,1,169.79,169.79,50,61,0.0,0,0.0,0.0,1,Low,0,0,3,2,1,321,6,Lost
16923,12,19,7247.61,381.4531578947368,313,363,0.06409202958091917,0,0.2105,4.0,19,High,1,1,5,5,5,555,15,Champions
16924,21,3,846.75,282.25,69,84,0.02569169960469231,0,0.3333,1.0,3,Mid,0,1,4,4,3,443,11,Champions
16926,371,1,230.25,230.25,14,371,0.0,0,1.0,1.0,1,Low,0,0,1,2,1,121,4,Lost
16927,116,3,543.05,181.01666666666665,5,362,0.0,1,0.3333,1.0,3,Mid,0,0,2,4,3,243,9,Loyal Customers
16928,80,17,2839.65,167.03823529411764,68,373,0.00937646507266321,0,0.0588,1.0,17,High,1,1,2,5,5,255,12,Loyal Customers
16929,4,7,1295.39,185.0557142857143,51,156,0.0,1,0.5714,4.0,7,High,0,1,5,5,4,554,14,Champions
16930,26,3,380.55,126.85000000000001,47,68,0.0,1,0.3333,1.0,3,Low,0,1,4,4,2,442,10,Champions
16931,5,21,4604.22,219.24857142857144,448,370,0.0,1,0.1905,4.0,21,High,1,1,5,5,5,555,15,Champions
16932,53,1,161.94,161.94,44,53,0.0,0,0.0,0.0,1,Low,0,0,3,2,1,321,6,Lost
16933,1,2,563.23,281.615,42,239,0.0237288135592416,0,0.5,1.0,2,Mid,0,1,5,3,3,533,11,Loyal Customers
16934,55,2,950.9300000000001,475.46500000000003,59,55,0.0,1,0.0,0.0,2,Mid,0,1,3,3,4,334,10,Loyal Customers
16936,26,1,262.68,262.68,56,26,0.0,0,1.0,1.0,1,Low,0,0,4,2,2,422,8,New Customers
16938,9,4,2736.38,684.095,212,309,0.3736128236743838,0,0.25,1.0,4,High,1,1,5,4,5,545,14,Champions
16940,52,3,3049.88,1016.6266666666667,226,290,0.0,1,0.0,0.0,3,High,1,1,3,4,5,345,12,Loyal Customers
16942,13,9,1920.59,213.3988888888889,159,228,0.004907975460116678,0,0.2222,2.0,9,High,1,1,5,5,4,554,14,Champions
16943,212,3,816.73,272.24333333333334,23,318,0.0,1,0.0,0.0,3,Mid,0,0,1,4,3,143,8,At Risk
16945,22,19,4345.5,228.71052631578948,137,358,0.0,1,0.2105,4.0,19,High,1,1,4,5,5,455,14,Champions
16947,236,1,406.48,406.48,21,236,0.0,0,0.0,0.0,1,Mid,0,0,1,2,2,122,5,Need Attention
16948,139,3,435.02,145.00666666666666,15,326,0.0,1,0.0,0.0,3,Mid,0,0,2,4,2,242,8,Need Attention
16949,4,6,1286.27,214.37833333333333,57,317,0.0012626262626246685,1,0.1667,1.0,6,High,1,1,5,5,4,554,14,Champions
16950,57,3,1178.56,392.8533333333333,39,367,0.0,1,0.3333,1.0,3,High,1,1,3,4,4,344,11,Loyal Customers
16951,135,3,1277.75,425.9166666666667,73,304,0.00902255639097066,0,0.0,0.0,3,High,1,0,2,4,4,244,10,Loyal Customers
16952,109,2,167.61,83.805,16,109,0.0,1,0.0,0.0,2,Low,0,0,2,3,1,231,6,Lost
16953,30,1,20.8,20.8,1,30,0.0,0,1.0,1.0,1,Low,0,0,4,2,1,421,7,New Customers
16954,1,9,2085.08,231.67555555555555,40,360,0.0,1,0.5556,5.0,9,High,0,1,5,5,5,555,15,Champions
16955,185,4,518.67,129.6675,18,373,0.06993006992982542,0,0.5,2.0,4,Mid,0,0,1,4,3,143,8,At Risk
16956,18,1,308.74,308.74,16,18,0.017241379310196193,0,1.0,1.0,1,Low,0,0,4,2,2,422,8,New Customers
16957,239,2,416.64,208.32,15,282,0.0,1,0.0,0.0,2,Mid,0,0,1,3,2,132,6,Need Attention
16959,87,1,117.35000000000001,117.35000000000001,7,87,0.0,0,0.0,0.0,1,Low,0,0,2,2,1,221,5,Lost
16960,39,3,505.1,168.36666666666667,91,253,0.0,1,0.3333,1.0,3,Mid,0,1,3,4,3,343,10,Loyal Customers
16961,116,1,234.17,234.17,14,116,0.0,0,0.0,0.0,1,Low,0,0,2,2,1,221,5,Lost
16963,187,1,110.55000000000001,110.55000000000001,7,187,0.0,0,0.0,0.0,1,Low,0,0,1,2,1,121,4,Lost
16965,227,1,192.07,192.07,25,227,0.0,0,0.0,0.0,1,Low,0,0,1,2,1,121,4,Lost
16966,8,7,2154.97,307.8528571428571,8,240,0.0010085728693893048,1,0.2857,2.0,7,High,1,1,5,5,5,555,15,Champions
16967,189,1,319.02,319.02,21,189,0.0,0,0.0,0.0,1,Low,0,0,1,2,2,122,5,Need Attention
16968,4,2,439.43,219.715,31,108,0.0,1,0.5,1.0,2,Mid,0,1,5,3,2,532,10,Promising
16969,39,3,650.41,216.8033333333333,42,192,0.0,1,0.0,0.0,3,Mid,0,1,3,4,3,343,10,Loyal Customers
16971,38,1,357.21,357.21,40,38,0.0,0,1.0,1.0,1,Low,0,0,3,2,2,322,7,Promising
16976,267,1,251.51999999999998,251.51999999999998,2,267,0.0,0,0.0,0.0,1,Low,0,0,1,2,2,122,5,Need Attention
16978,78,1,344.33,344.33,39,78,0.0,0,0.0,0.0,1,Low,0,0,2,2,2,222,6,Need Attention
16979,4,6,1852.0,308.6666666666667,64,298,0.005747126436775003,0,0.5,3.0,6,High,0,1,5,5,4,554,14,Champions
16980,255,2,1078.96,539.48,71,291,0.0,1,0.0,0.0,2,Mid,0,0,1,3,4,134,8,At Risk
16982,61,1,384.06,384.06,22,61,0.0,0,0.0,0.0,1,Mid,0,0,3,2,2,322,7,Promising
16983,13,7,1931.25,275.89285714285717,112,370,0.009339080459763406,0,0.4286,3.0,7,High,1,1,5,5,4,554,14,Champions
16984,88,2,4481.35,2240.675,354,130,0.006152584085313309,0,0.0,0.0,2,High,1,1,2,3,5,235,10,Loyal Customers
16985,17,10,5464.12,546.412,62,359,0.0010905125408936258,1,0.3,3.0,10,High,1,1,4,5,5,455,14,Champions
16986,30,2,1873.2,936.6,3,30,0.0,1,1.0,2.0,2,High,0,1,4,3,4,434,11,Loyal Customers
16987,3,7,1625.05,232.15,74,205,0.0,1,0.1429,1.0,7,High,1,1,5,5,4,554,14,Champions
16988,5,1,126.12,126.12,7,5,0.0,0,1.0,1.0,1,Low,0,0,5,2,1,521,8,New Customers
16989,7,6,1133.25,188.875,7,151,0.0,1,0.3333,2.0,6,Mid,0,1,5,5,4,554,14,Champions
16990,219,1,179.0,179.0,1,219,0.0,0,0.0,0.0,1,Low,0,0,1,2,1,121,4,Lost
16992,11,5,1614.31,322.86199999999997,84,285,0.0034762456546889036,1,0.4,2.0,5,High,1,1,5,4,4,544,13,Champions
16996,30,6,1456.96,242.82666666666668,13,353,0.018050541516212906,0,0.5,3.0,6,High,0,1,4,5,4,454,13,Champions
16997,288,3,702.0,234.0,7,326,0.0,1,0.0,0.0,3,Mid,0,0,1,4,3,143,8,At Risk
16998,150,4,295.0,73.75,1,304,0.02564102564069691,0,0.0,0.0,4,Low,0,0,2,4,2,242,8,Need Attention
16999,23,2,484.82,242.41000000000003,21,74,0.0,1,0.5,1.0,2,Mid,0,1,4,3,2,432,9,Promising
17001,1,11,3989.57,362.6881818181818,75,359,0.0,1,0.2727,3.0,11,High,1,1,5,5,5,555,15,Champions
17002,86,3,1493.73,497.91,41,291,0.001470588235291955,1,0.0,0.0,3,High,1,1,2,4,4,244,10,Loyal Customers
17004,46,2,1412.94,706.47,38,93,0.0,1,0.0,0.0,2,High,1,1,3,3,4,334,10,Loyal Customers
17006,5,4,781.78,195.445,37,76,0.0,1,0.75,3.0,4,Mid,0,1,5,4,3,543,12,Champions
17007,51,6,889.9300000000001,148.3216666666667,50,357,0.01647446457987401,0,0.3333,2.0,6,Mid,0,1,3,5,3,353,11,Loyal Customers
17010,18,1,195.36,195.36,11,18,0.016666666666527778,0,1.0,1.0,1,Low,0,0,4,2,1,421,7,New Customers
17011,30,1,270.9,270.9,15,30,0.0,0,1.0,1.0,1,Low,0,0,4,2,2,422,8,New Customers
17014,8,3,586.33,195.44333333333336,63,67,0.019999999999920002,0,0.6667,2.0,3,Mid,0,1,5,4,3,543,12,Champions
17015,29,3,1842.56,614.1866666666666,182,185,0.0,1,0.3333,1.0,3,High,1,1,4,4,4,444,12,Champions
17017,3,20,8694.26,434.713,88,373,0.008911332244169179,0,0.45,9.0,20,High,1,1,5,5,5,555,15,Champions
17018,41,2,920.1,460.05,15,326,0.0,1,0.0,0.0,2,Mid,0,1,3,3,3,333,9,Loyal Customers
17019,11,4,1272.61,318.1525,166,368,0.0,1,0.5,2.0,4,High,0,1,5,4,4,544,13,Champions
17022,31,1,71.0,71.0,7,31,0.0,0,1.0,1.0,1,Low,0,0,4,2,1,421,7,New Customers
17024,45,3,95.85,31.95,2,158,0.0,1,0.0,0.0,3,Low,0,1,3,4,1,341,8,Lost
17025,61,3,357.77,119.25666666666666,8,373,0.0,1,0.6667,2.0,3,Low,0,1,3,4,2,342,9,Promising
